tweet,label
klvyupthatsm3 huntermoore ew you look like a cheap tranny hooker,0
rt bidenshairplugs anybody who trashes their own neighborhood after a perceived injustice is a fucking moron ferguson,1
rt ride907 if some little fucking faggot spits in my food i swear to god id tear your fucking arms off httptcoeqocianz77,1
bidenshairplugs he looks like a fag and his time line is boring zzzzzz,1
sophiero3 if only there was a medal for that we hate fags but we wont kill them medal thank u for the privilege to let fags live,1
xzimpx prophzilla this is twitter not only are you a fag but youre also retarded,1
rt chicothewolf davidpullsbitches 8220davidam23 tweetsomethingyougetalot go talk to all your other hoes8221,0
peteyhoti that funky monkey,0
rt a1lovely at least i say im crazysome nigga gotta find out a bitch wild when she shooting at they ass 128514,1
4 old hoes a ponk and a dyke outchea having girl talk,1
aasthaxoxo oh shut your mouth i was talkin about the morning you fag,1
showin more love to bitches fucked on the side,0
rt peterpandacat savanigga sav is a fag,1
ajayb no i dont cry im not a bitch i was just pissed because the cop was trying to charge me with a hole bunch of bullshit p,0
bobby bitch dickhead 8220oprahsidenigga top 3 bobby shmurda songs1 hot nigga238221,0
rt koleworld4 but i dont fck with broke bitches 128524,0
jrise88 shut up you stupid bitch,1
rt funnypicsdepot pussy ass nigga httptcolxonrmtqtk,1
dont you ever give my pussy away you keep it tight alright,0
what a wetback looks like when he gets caught crossing the border ilovebamf httptcoj3uf1tyubo,1
rt macktology101 you women are not wild animalswell some you can control your own attitude and put yourself in place u dumb bitch,0
andrizzy aw drake is do you sit in the corner and cry when you listen to him lmfao pussy dick rider how drakes cock taste faggot,1
so to the homie blakkhoodie562 niggah stay making bomb food when we high af,0
bill smith dds mtv odb lgbtq mma nfl aflcio bitch pick onefucking hate youi know you proud but shit,1
im sure afp would add this helpful parenthetical explanation if these were redneck peckerwood teabaggers httpstcozkqg5wfe5r,1
itsyourman nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,1
kathleenherne stink should shut his hole amp just perform his tricks like a good trained monkey,0
inurselisa blackredsoxfan its a nice way of callin yall honkies,1
some of these hood negros dont deserve bail money the way they be visiting jail,1
this that bitch nigga shit they invented it i just created the term,0
vbyrd32 dam this hoes should be working at microsoft,0
jazz jumbo dick corporations making bitches tap out since 1999,0
versanche only faggots drive stick,1
ibanexx misflame deathcorebabe i just dont wanna get looked at funny when i say nigger in public,0
officialskais kill yourself ugly ass monkey looking shit,1
kirstynehbu faggot,1
your acting like a spoiled little faggot have fun,1
azmonsoon lot of rain too bad it wasnt enough to wash away the teabagger racist white trash in the state tcot teaparty azflooding,1
niggas wear wigs more than bitches these days,1
cant stand that asian dude just now faggot gives me attitude cause i almost forgot my water fuck u faggot if i wasnt on stage,1
slothng i can guarantee a few things youre white youve never been anywhere near a real ghetto you or a relative is a pig 100,1
rt gunplayrob187 tired of dealing with these hoes  but my dick not 128588128175128564128514128514,0
lostb0y i meant bitch i am scum,0
a guy claiming to be republican called cspan news and said republicans hate that nigger obama httpstcoxze0u7guzm,1
jrise88 ganderson4 what do you want fag,1
holder8217s justice department isn8217t interested in the facts in ferguson httptco7vh4typmht these race hustling bitches are disgraceful,1
rt achussle when yall having a good day amp she brings up a bitch from twitter httptcolqvldxowsh,0
juniormaye8 jus exsposin hoes on a whole different level 128557128514,0
rt themav41 the price is wrong bitch,0
128518qbf150 on a leash 128555rt 80sbaby4life just pussy 128553,0
im obviously not talking about cod because that game is for queers,1
turndowndre kushdaddycorr lmao you stupid nigger,1
bnp we are being overrun by mongrels because zog or the jews that run our countries want the white man to perish,1
128514128514 this white bitch think she miley cyrus 128557128557 httptcolffy5hvcna,0
i like bad bitches cause they like bad bitches too 128525128525128536 hay stunna httptcorn0vrzfl6l,0
johnny rebel  quit your bitchin nigger httptcoucghry7zge,1
rt dril launches sacks of burning medical waste into the side of someones house for having a bird feeder on their porch fucking bird8230,0
rt jcope12003 realnoth msmansk are you kidding boycottcriminalintent just lost my fave program take a belt to that bitch,0
rt desusnice in 2014 you tweeted that migos were trash care to explain  2064 supreme court confirmation hearing,0
fat ass inbred rednecks like paula deen are breed that are going extinct i mean look at that woman i would hate to be her scale,1
bum bitch wont even my type,0
dolangang you wouldnt know fag,1
rt buckupside what kind of world do we live in where bitches are getting surgery to make their butts bigger since when do women want a8230,0
people love to touch my hair ooo is this real yes bitch is yours,0
anthonycumia just dont bitch when your power goes out like last time,0
these new bottoms are something else rt ratcht you put nair on your pussy for the gram ok httptcoagcpqly5wi,0
i just want vanilla oreos,0
text me with plans nigs,0
huntermoore nigger,1
i wont trust a bitch 128581,0
0o faggot,1
8220jaystacks25 i might fuck around and fuck yo bitch 1285201281751285278221 eat her ass when your steal her so youll be a real ass nigga,0
paulconroy habeshasuperman oh its coming up little bitch and the us has no veto over it itll be a thrill to watch,0
some ho hitting on my wife lol,0
rt tictacsforsex if your girlfriend doesnt like that bitch you dont talk to that bitch,0
if i aint hit that bitch then i aint hit that bitch why lie about it thats petty bullshit,0
itsjaylaaa not a bitch thats for sure,0
rt fit4lifemike whitecholo23 chanelisabeth true i need to sleep to make them gainz bruh so all the hoes stay mirin p alright later8230,1
jussvinny kkarleigh if he wants bitches tip toein on his marble floors he will 128521,0
femalejokerhoee yeah he sucks just like the other fags who are oh nevermind there are no fags in the nfl,1
apparently i got chunky for my bday worse bday present ever lol diettime,0
never leave your trust in a bitch,0
rt ihatemoon all these bitches amp niggaz with they imaginary haters ,1
flipping back and forth between yankees playoff baseball and the trainwreck formerly known as the new york jets,0
jacobbbacker you dont know shit about me faggot bitch,1
gellebeaux whatever hoe bitch 1 them fags beat yall sad asses too,1
trailor trash tina time 128556,0
rt cloutgod horrible rapper 1 tyga  most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard him8230,1
rt danaperino was just handed this on my flight must be in good hands on this bird httptco7vjwdcdtxv,0
ballbagsteve hoe b4 brossmh,0
rt thedarius 8220dopeshitonly man just proofread amp edited this niggah sentence1285141285141285141285141285571285571285578221feel like im back in 6th grade doing daily oral la8230,0
slut i aint playin go find a white crayon and color a fuckin zebra,0
so toodles to you bitches  goodnight 127769972965039127776128164999665039,0
rt sportscenter peyton mannings remarkable season8226 5477 pass yds nfl record8226 55 pass td nfl record8226 450 completions8226 likely ho8230,0
zachsmith98 nathanndevlin bitch i didnt even know you i was only fucking with real niggas and damn sure wasnt one of them,0
mayormcginn if racial minorities werent criminally inclined they wouldnt have so much to worry about act your color race traitor,1
daniellesayswha hoe,0
thats why i aint cuffing until im grown af rt jimmysolberg3 these hoes aint loyal,0
rt alienaum chance acid rapper soccer hackeysacker cocky khaki jacket jacker slap happy faggot slapper,0
8220almightyburr gotta buy those antislip shoes so these hoes wont catch me slipping8221,0
frankiejgrande ew queer white thirsty bitch,1
take a bitch to soho for some froyo tell her she gon blow it romo,0
torimills02 i believe that you fuckin can punk nigga bitch128520128170,1
people who enjoy shows like southpark and familyguyonfox are douche bags usually white trash too,1
rt omarimrantweets media be likemuslim whale attacks us navymuslim tiger attacks zookeepermuslim bird attacks eiffel towermu8230,0
sounded like a god damn bear just fell out of my trees might be time to stop pissing outside and rorschach7 piss bucket up in this bitch,0
4 stacks for the heels on my bitch feet car seat still smellin like 10 keys tell the plug that im lookin for a increase,0
waiting on these bitches badnewsbridget morbidmermaid 128034128034128034128034,0
rt kiddbravo615 nigga wanna bitch about a party yall know my address knock at my door,1
thats like saying ive had the pinto since 72 rt shallowal tonyclevenger dude ive had an iphone since the beginning,0
kinghov1313 i got a dyke wit a child as whse mgr and she jus hired another girlboy dis week,1
naw rt bakegriffin am i the only one mad that espn gonna be talking about faggot ass penn state all week,1
niggas actin like hoes most of em bitches,1
the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties,1
rt santosbrina i could never mess around with someone elses man like thats just clarifying your self as a side hoe,0
rt alfanolisa chris1791 mariachappellen gee isnt cracker a racist term so tired of these race baiters,1
rt kiiingjaay im about my commas bitch period,0
8220slllick yall be like  i want a love like rashad amp new new shit yall already got one lying about who you are ass hoes lmao8221 128514128514,0
triggaplease kanyewest hes a faggot,1
englishbrit123 sounds like a good idea but i want my word to be spread jews niggers and commies alike,1
they got david taking out the trash 128514128514128514128514,0
the left tho rt bellodisastro 8220djzeeti twitpic a selfie with a bad bitch8221 127851127851127851 httptco9x0ckrtgvr,0
