comment,label
id rather follow some girl on instagram rather than have their bird brain tweet on my tl,0
id rather have a flat bitch then a bitch who cheats128521,0
id rather hear neal degrass tyson tell me about scientif mistak in their assumpt than some wasp httptcotlec4vkuyd,0
id shut the fuck up or ill just be wide and batter ani boy you ever go out with haha im a cunt so wit you cani do shit to stop me,0
ill never let a broke bitch influenc me 128564,0
ill alway rememb feel like i wa no good like i couldnt do it for you like that whack bitch could amp it all becaus you lie,1
ill be a yanke fan forev,0
ill be a bitch if i have to i dont like to be but fck with me and itll happen,0
ill be a dick if you wanna act like a pussi,0
ill be damn if a nigga wife a hood hoe,0
ill be strip off layer of cloth the instant we get back to the gate it hot as satan pussi on thi sonbitch,0
ill be that lmao 128513128513128513rt koolassk 1markusa pussi,0
ill beat some pussi up right about now,0
ill break ani bitch nigga down i dont care about your size,1
ill call u bitch for short,1
ill eat ya pussi like a savag but onc you put ya nasti ass feet in my face my sock and drawer alreadi on and im out,0
ill fuck a bitch real quick,0
ill get so much pussi httptco2pltxgqiq,0
ill give you a babi zebra girl,0
ill go to class the last 30 minut of that hoe,0
ill have these bitch havin babi everi week,0
ill keep all comment to myself about tho ill just laugh about it with my nig,0
ill let u clam on top and let dat nooki pop im in dat cooki jar i aint no rooki girllll,0
ill live my life the way i want bitch,0
ill pay yall nigga to get lost how much yall hoe nigga gunna cost,1
ill quit be a bitch when you quit be a fake friend 128077999665039,0
ill round up my hoe in a littl bit,0
ill start at the butt and work my way to the pussi,0
ill still let the plastic bitch do her dollar digherlow,1
ill stop drug alcohol fag slut for you just give me a chanc it been a year and i feel the same that clearli mean someth,1
ill walk away with your money and leav a tip for your bitch,0
im walk into my local conveni store amp the clerk say what up girl keyston is on sale yo white trash line form to the right,0
im 26 you bitch,0
im 81 and i still eat anim cracker emabiggestfans1d,0
im camera shi dont talk on phone and love when it rainif youn kno the life you wouldnt understand,0
im hungri i wont give a bitch a time or day im tri take care busi 128129,0
im hungri,0
im pregnant charli brown worstpeanutsspecialev,0
im rick jame bitch,0
im total tire of be saudi arabia bitch it gotten wayyyi old,1
im tryn tell yall brah i went wit a slut n could not stop da bitch frm boppin dat shit scari,0
im tryna turn ms to bs in thi bitch,0
im xxx tripl x rate bitch,0
im a vipperloid bitchp httptcotl2nfxorsu,0
im a bad bitch,0
im a big bitch and 4 is the goat rt soalmondi im too lazi for 4,0
im a bitch,0
im a bitch becaus my famili life is fuck my love life is fuck my social life is fuck just my outlook on life is fuck,0
im a bitch nigga that hurt my feel and im like so seriou,0
im a bitch now ok,0
im a broke hoe dream rich hoe cream,0
im a broke hoe dream rich girl cream,0
im a coupl bitch header 128526 ioeno em 128514128514,0
im a dick and you aint even got ya strap on pussi,0
im a dope ass nigga n these bitch od,0
im a hoe for that 128557128557128557128557128557128514128514128514128514128514,0
im a ladi bitch,0
im a light skin niggah 128588,0
im a made man yall pussi nigga in the middl,0
im a pull up eat on that pussi and dip,0
im a purpl head cunt,0
im a redneck but without the homophobia and racism,1
im a stretch that pussi out,0
im a sucker for color eye 128532128532,0
im a twat,0
im a wigger,0
im about to get thi bitch a cell mate,0
im about to hit a bitch,0
im about to jog higher thi stupid bitch ass hoe mf saab1tjawad89,0
im about to post my charli clip vs yung ill rap battl review in a few,0
im about to push thi niggah off my seat tri to squish me and shit,0
im about to spray perfum on your bitch becaus if i have to look at trashit might as well smell decent 9995,0
im about to start a bad bitch mentor associ bc girl your a bad bitch dont let anybodi tell ya other wise,0
im about to start call out peopl and whi they do retard thing,1
im addict to ig twitter just my side bitch,0
im alreadi tire and mr stupid af decid to show us a video on trigonometr notion so um yeah i just want to say your a hoe,1
im alway dumb too a extra slow ass bitch 128574128530128514128584128553128175128074,0
im an 18 year old gay drive through the back road of redneck virginia blast cheetah girl if that doesnt scream sitcom what doe,0
im ask thi boy question like he my bitch,0
im at home throw up take care of my kid yet im a hoe oh oh okay,0
im back bitch,0
im back bitch 128513128513128513128513,0
im back bitch 3d back in effect it on tonit httptcodpylqzg1,0
im beat bitch jay jay ass when i see thi nigga i realli ova here dead tho 128557128514128128128514128079,0
im begin to thincc my brother is defiantli into fat mexican bitch eugh 128534,0
im bout to beback on my old shit i miss my hoe text me say they wanna come see me,0
im bout to delet you thirsti hoe all over the same twitter nigga that a nobodi yall look sooo wack,0
im bout to get thi bitch a cell mate,0
im bout to hop off thi hoe they tryna get on my ass,0
im bout to start sing and shit lol hoe go crazi or thi nigga august,0
im boutta deck thi bitch in the face,1
im boutta merk a nigguh,1
im bring booti back go ahead and tell them skinni bitch that,0
im busi what im tell all hoe who play me to the side im busi,0
im cold as a bitch and dont even need a fleec and if she a bad bitch tell her drop to yo knee,0
im come for that no 1 spot nigguh nichollsodeon,0
im crazi poke out your eye slit yo clit you give a shit cuz im the shit,1
im cute with or without the makeup amp eyelash 128076128524 yall bitch depend on that shit,0
im dat nigga that these hoe just cant stand 127926 bg,1
im definit watch that mook lux battl today damn it,0
im done cri im done be worri aint no bitch in me or is stupid written over me,0
im done wit thi cheer team all these bitch are liter brain dead,1
im dracula bitch dont got a problem smackin a bitch kidnap em attack em with axe n shit,1
im dress up as an albino one day and scare the shit out of amari mom,0
im drunk eat a fuck twat,0
im dri hump hoe tonit bussin on they costum so they man deal wit em later rt merong somebodi girl gettin fuck tonight,0
im fasho in that hoe then rt bjayblast tbretreat is about to be 21 im in that hoe for real thi time,0
im fine af in that hoe,0
im finna quit thi bitch irrat me frfr im sick of thi shit let me start job huntin now,0
im finna see the yanke win a basebal game,0
im finna start slap bitch,0
im flexin on these bitch all gold bottl no bombay,0
im flex on nigga and they bitch,1
im flip thru the tv saw the bachelor on stoop for a second and all i can say is all them hoe garbag,1
im from southchicago so i know it bad butbitch it aint like you live in englewood foh,0
im from long beach california so peopl automat think ima badass or a bitch hahha,0
im fuck around with two bitch but i never made those hoe my mistress,0
im get sleepi and my phone is act retard,0
im get spank in fantasi 128514128514 he beat my by 100 becaus of thi damn new england game amp julian eldman trash httptcobpptg2pskf,0
im get tire of you tell what the fuck im do everi time im do someth lol peckerwood guy,0
im glad ari know to text me or get in contact with me caus ive been call my bitch all day i be worri,0
im glad that after tell me how much of a basic bitch i am greekpharaoh also admit to be basic truefriendsarebasictogeth,0
im glad to see that broad are still into the faggot look when it come to pick dude,0
im glad you hoe aint my momma,0
im goin big bitch suck my dick,0
im go thru it my bitch aint even my bitch she let the whole team hit,0
im go to be an ugli niggah for halloween so i can just be myself,0
im go to dress up as trash for halloween oh wait i look like that everyday,0
im go to punch a bitch if my cleat dont come in128544,1
im go to sell my iphon and both my mac i dont support faggot,1
im go to the movi thi weekend by myself no bffl no bitch no nigga just me solo,0
im gonna be ghetto and color over the stain with a sharpi ctfu,0
im gonna go ape shit if there is an if uchida,0
im gonna hoe the shit out of you when we meet again cant wait,0
im gonna kill bitch today,0
im hand on when it time ta murk a bitch,0
im happili taken tho amp i aint cheat for none of you hoe,0
im happi i aint that bitch i use to be,0
im hook on monkey phonic,0
im in vega bitch httptcojgpiw1kd,0
im in my bed like half asleep and stuff but i realli want that oreo coffe coolatta,0
im in my glori bitch 128130128315 httptcopnoaawenkv,0
im in the cut with my old boy and thi bitch ask me to smoke weed with her in a fuck yari the fuck lol hell no,0
im in the zone like the secondari no lie bitch im flier then a pet canari,0
im in thi bitch 128563128563128563128563 like a mf 128514128514128514128514999665039127811128080128168,0
im in thi hoe trippp out peopl be wildin,0
im ju a trill nicca mane,0
im just gonna get my dog to eat a bitch,0
im just live my nig,0
im just match gram wit my fam bitch,0
im just not go to be a bitch to you becaus we dont speak for reason it wa a decis and it done and over with whi start shit,0
im just on thi hoe to laugh,1
im just salti bitch,0
im just sayin that my babi amp i alreadi told you bitch 128076,0
im just say in your twitter pic you look like such a guido and i love it pattyfuckingbog,0
im just sit here wait for twitter to explod onc thi yanke game end,0
im just tryna get to sleep befor the bird start get rowdi,0
im just upset they got faggot on thi show,1
